orig,dest,total_trips,completed_trips,free_travel_time,average_travel_time,stddiv_travel_time,shortest_distance,average_distance_traveled_per_veh,stddiv_distance_traveled_per_veh
8224714481,1311619368,25,25,158.25,242.0,40.19950248448356,1466.0,1621.8,310.60096587100304
8193762124,30237640,45,0,0.0,0.0,0.0,0.0,0.0,0.0
8264714837,30238027,35,0,0.0,0.0,0.0,0.0,0.0,0.0
30247089,8210106342,20,0,0.0,0.0,0.0,0.0,0.0,0.0
12884439756,9223593605,20,20,34.708333333333336,117.5,14.79019945774904,390.0,390.0,0.0
4173395797,30237637,5,5,94.69642857142857,210.0,0.0,1028.0,1803.0,0.0
442540240,7005287334,20,0,0.0,0.0,0.0,0.0,0.0,0.0
6434214256,12944467681,15,0,0.0,0.0,0.0,0.0,0.0,0.0
1362899971,30237638,15,15,45.64285714285714,73.33333333333333,11.785113019775793,639.0,639.0,0.0
8235449359,1812294093,5,0,0.0,0.0,0.0,0.0,0.0,0.0
5260601900,30237616,40,40,46.214285714285715,87.5,35.88175023601831,647.0,714.5,178.58821349685985
9042478734,30247432,35,0,0.0,0.0,0.0,0.0,0.0,0.0
12884439749,12884439749,35,0,0.0,0.0,0.0,0.0,0.0,0.0
3236553576,30237634,20,20,132.52380952380952,217.5,67.86935980249113,1201.0,1558.0,618.3421383020892
9042478734,cluster_301572460_301572949_71643543,25,0,0.0,0.0,0.0,0.0,0.0,0.0
7806252248,30247433,40,40,22.142857142857142,66.25,11.110243021644486,310.0,310.0,0.0
7806252248,8224714481,10,0,0.0,0.0,0.0,0.0,0.0,0.0
6762205322,6762205335,35,0,0.0,0.0,0.0,0.0,0.0,0.0
30238026,5260601900,15,15,86.66071428571429,196.66666666666666,78.13805446487362,1037.0,1809.3333333333333,633.2089351513887
30237637,8264714837,55,55,50.71428571428571,169.0909090909091,32.3909486387634,710.0,1046.7272727272727,0.9620913858416693
30247167,30237696,5,5,77.30357142857143,255.0,0.0,591.0,1598.0,0.0
6762205324,4823547657,15,0,0.0,0.0,0.0,0.0,0.0,0.0
4222882539,359104407,35,35,20.25,67.85714285714286,26.166655834306006,162.0,162.0,0.0
555187275,5761245141,20,0,0.0,0.0,0.0,0.0,0.0,0.0
4897232218,442540240,15,0,0.0,0.0,0.0,0.0,0.0,0.0
11861295890,6762205322,5,0,0.0,0.0,0.0,0.0,0.0,0.0
8126691012,30237633,10,0,0.0,0.0,0.0,0.0,0.0,0.0
30237613,30238027,10,10,92.08928571428572,190.0,75.0,1030.0,1275.5,240.5
7005287334,30237615,30,30,37.75,77.5,18.427786989579985,515.0,515.0,0.0
6874436644,8193762124,15,0,0.0,0.0,0.0,0.0,0.0,0.0
cluster_30237612_6670690974,8224714481,20,0,0.0,0.0,0.0,0.0,0.0,0.0
cluster_30237612_6670690974,6762205335,5,0,0.0,0.0,0.0,0.0,0.0,0.0
6874436644,30237696,65,0,0.0,0.0,0.0,0.0,0.0,0.0
30237698,30243323,10,0,0.0,0.0,0.0,0.0,0.0,0.0
30238027,3236553576,15,0,0.0,0.0,0.0,0.0,0.0,0.0
2989836087,30243367,15,15,44.76190476190476,60.0,10.801234497346433,416.0,418.3333333333333,0.9428090415820634
30247432,30247431,5,5,53.92857142857143,90.0,0.0,753.0,753.0,0.0
7005287334,30237867,30,0,0.0,0.0,0.0,0.0,0.0,0.0
30247089,30237634,35,0,0.0,0.0,0.0,0.0,0.0,0.0
1362899971,442540300,15,15,15.946428571428571,41.666666666666664,6.236095644623236,128.0,128.0,0.0
30237638,5375631705,15,0,0.0,0.0,0.0,0.0,0.0,0.0
8264714837,12884439757,5,0,0.0,0.0,0.0,0.0,0.0,0.0
6855299029,7806252248,15,15,102.85714285714285,231.66666666666666,94.36925111261378,1440.0,1959.3333333333333,731.6198162676811
9042478734,11861295890,35,0,0.0,0.0,0.0,0.0,0.0,0.0
1311770053,12944467681,20,0,0.0,0.0,0.0,0.0,0.0,0.0
30237696,30237633,20,20,25.0,30.0,5.0,350.0,350.0,0.0
5375631705,1311619368,5,5,125.21428571428572,175.0,0.0,1409.0,1409.0,0.0
8210106342,cluster_301572944_71643547_9803583623,10,10,81.69642857142857,95.0,5.0,768.0,768.0,0.0
8235449359,30237641,5,0,0.0,0.0,0.0,0.0,0.0,0.0
1311773884,30237640,35,35,90.375,197.85714285714286,37.59342104840219,856.0,1310.142857142857,349.65796698709875
11370726443,1311619488,20,0,0.0,0.0,0.0,0.0,0.0,0.0
30237697,30237617,40,40,47.75,153.75,24.717149916606484,583.0,985.125,443.9877356132712
8173291489,359104405,5,0,0.0,0.0,0.0,0.0,0.0,0.0
1812294093,6855299029,15,0,0.0,0.0,0.0,0.0,0.0,0.0
30247432,8655000700,30,30,42.64285714285714,83.33333333333333,6.871842709362768,597.0,597.0,0.0
30237614,8097436674,20,20,28.78571428571429,35.0,5.0,403.0,403.0,0.0
555187275,5260292356,40,0,0.0,0.0,0.0,0.0,0.0,0.0
30237867,cluster_301572460_301572949_71643543,5,5,74.0,80.0,0.0,592.0,592.0,0.0
30237641,30237641,40,15,0.0,90.0,4.08248290463863,0.0,387.25,425.059922246264
5761245141,30237697,15,0,0.0,0.0,0.0,0.0,0.0,0.0
30237634,555187275,35,35,113.76190476190476,225.0,29.640705601780613,1001.0,1290.7142857142858,36.842189657721356
30247434,8173291489,10,0,0.0,0.0,0.0,0.0,0.0,0.0
30237617,9223593605,20,20,56.58333333333333,130.0,11.180339887498949,706.0,706.0,0.0
7005287334,11861295890,5,0,0.0,0.0,0.0,0.0,0.0,0.0
6762205335,9803583625,30,30,82.51785714285714,182.5,39.66001344763598,787.0,787.0,0.0
30243368,4897232218,35,0,0.0,0.0,0.0,0.0,0.0,0.0
8097436674,30243370,10,0,0.0,0.0,0.0,0.0,0.0,0.0
30247431,11861295890,50,0,0.0,0.0,0.0,0.0,0.0,0.0
30237633,7005287334,5,0,0.0,0.0,0.0,0.0,0.0,0.0
30238029,5260601900,40,40,116.26785714285715,189.375,46.464872484490904,1336.0,1521.125,321.1095753399453
4897232219,30237697,30,0,0.0,0.0,0.0,0.0,0.0,0.0
30237613,10896077231,35,0,0.0,0.0,0.0,0.0,0.0,0.0
8264714837,6434214256,20,0,0.0,0.0,0.0,0.0,0.0,0.0
442540240,10896077231,25,25,0.5535714285714286,15.0,4.47213595499958,7.0,7.0,0.0
cluster_30237612_6670690974,8193762124,35,35,95.85714285714286,172.14285714285714,42.16101303821059,1108.0,1373.7142857142858,82.18917948543954
30238026,30247167,15,15,52.69642857142857,125.0,95.48123724935002,473.0,989.0,574.820551708676
7806252248,30237641,35,35,55.57142857142857,115.0,14.8804761828569,777.0,820.2857142857143,103.57842340911725
9042478734,30238026,35,0,0.0,0.0,0.0,0.0,0.0,0.0
8173291489,7005287334,10,0,0.0,0.0,0.0,0.0,0.0,0.0
442540270,1812294093,15,15,44.125,60.0,10.801234497346433,353.0,353.0,0.0
4897232219,9223593605,35,0,0.0,0.0,0.0,0.0,0.0,0.0
3213093362,8193762124,45,0,0.0,0.0,0.0,0.0,0.0,0.0
30237617,5375631705,25,0,0.0,0.0,0.0,0.0,0.0,0.0
5375631705,30237639,45,45,79.28571428571428,205.55555555555554,159.1198787156059,708.0,1154.7777777777778,607.8305278753971
30237638,442540300,30,30,33.73214285714286,71.66666666666667,13.743685418725535,377.0,377.0,0.0
30247431,30237613,5,5,50.57142857142857,65.0,0.0,708.0,708.0,0.0
1311773884,30237634,40,40,2.142857142857143,8.125,3.4798527267687636,30.0,30.0,0.0
1311619488,5260292356,25,25,23.285714285714285,31.0,9.695359714832659,326.0,351.4,50.8
442540300,30243370,25,0,0.0,0.0,0.0,0.0,0.0,0.0
30247433,8210106342,20,0,0.0,0.0,0.0,0.0,0.0,0.0
5260601900,3213093362,30,30,25.92857142857143,61.666666666666664,8.498365855987975,363.0,363.0,0.0
30237698,3213093362,10,0,0.0,0.0,0.0,0.0,0.0,0.0
5260292356,7806252248,25,25,27.357142857142858,43.0,7.483314773547883,383.0,383.0,0.0
30247089,cluster_301572944_71643547_9803583623,5,0,0.0,0.0,0.0,0.0,0.0,0.0
2989836087,12944467681,30,0,0.0,0.0,0.0,0.0,0.0,0.0
30247433,359104407,20,20,72.58928571428572,233.75,136.71937499857142,840.0,1507.25,1051.7878528962008
30238027,30237633,15,15,88.44642857142857,123.33333333333333,29.53340857778225,1008.0,1342.3333333333333,324.0846940058862
30247433,6434214256,5,0,0.0,0.0,0.0,0.0,0.0,0.0
30247433,5260601900,30,30,95.01785714285715,302.5,96.98582370635411,1154.0,1787.8333333333333,822.4557569998658
30243368,6762205322,15,15,27.071428571428573,43.333333333333336,6.236095644623236,367.0,367.0,0.0
30237772,8173291489,30,30,36.333333333333336,73.33333333333333,9.860132971832693,490.0,490.0,0.0
30237634,8655000700,10,10,34.5,67.5,2.5,483.0,483.0,0.0
1311773884,8224714481,20,0,0.0,0.0,0.0,0.0,0.0,0.0
30247434,cluster_301572399_301572961_71643538,5,0,0.0,0.0,0.0,0.0,0.0,0.0
cluster_301572944_71643547_9803583623,4823547657,40,40,70.0,91.875,15.194057226429022,816.0,823.25,1.299038105676658
6434214256,30247167,15,15,48.392857142857146,66.66666666666667,13.12334645668635,433.0,595.0,229.1025971044414
30237641,12884439748,35,35,51.42857142857143,111.42857142857143,59.14354726995557,720.0,837.5714285714286,264.8659268076463
8214234926,30247432,20,0,0.0,0.0,0.0,0.0,0.0,0.0
cluster_301572460_301572949_71643543,7806252248,15,15,83.12500000000001,131.66666666666666,4.714045207910316,1076.0,1076.0,0.0
30237639,cluster_301572459_301572957_71643542,5,5,62.625,155.0,0.0,501.0,982.0,0.0
5761245141,1311619368,40,0,0.0,0.0,0.0,0.0,0.0,0.0
30243368,10896077231,15,0,0.0,0.0,0.0,0.0,0.0,0.0
30243322,8197554957,35,35,115.32738095238096,340.7142857142857,153.1905576031875,1524.0,2124.0,886.2602004248769
30247432,12953119988,20,20,53.25,80.0,5.0,654.0,657.0,0.0
8214234926,5375631705,25,0,0.0,0.0,0.0,0.0,0.0,0.0
30237772,6985826711,5,5,122.85714285714288,130.0,0.0,1110.0,1423.0,0.0
30247166,30237635,25,25,25.35714285714286,36.0,4.898979485566356,355.0,355.0,0.0
6874436644,30238027,10,0,0.0,0.0,0.0,0.0,0.0,0.0
2989836087,3213093362,20,20,97.5297619047619,157.5,23.58495283014151,1070.0,1127.25,99.15990873331822
30237613,4897232219,5,0,0.0,0.0,0.0,0.0,0.0,0.0
8214234926,30237633,15,0,0.0,0.0,0.0,0.0,0.0,0.0
12884439748,30243323,15,15,71.07142857142858,110.0,8.16496580927726,995.0,1010.0,0.0
8126691012,4897232219,15,0,0.0,0.0,0.0,0.0,0.0,0.0
7005287334,30237697,5,5,52.42857142857143,60.0,0.0,632.0,632.0,0.0
cluster_301572944_71643547_9803583623,4897232219,35,0,0.0,0.0,0.0,0.0,0.0,0.0
11861295890,cluster_301572399_301572961_71643538,30,0,0.0,0.0,0.0,0.0,0.0,0.0
30247167,6874436644,20,20,52.875,85.0,6.123724356957945,423.0,423.0,0.0
1812294093,555187275,5,5,86.51190476190476,115.0,0.0,821.0,822.0,0.0
442540240,12953119985,10,10,104.75,130.0,10.0,1084.0,1084.0,0.0
555187275,359104405,5,0,0.0,0.0,0.0,0.0,0.0,0.0
1311619368,3236553576,35,0,0.0,0.0,0.0,0.0,0.0,0.0
3213093362,30243368,10,0,0.0,0.0,0.0,0.0,0.0,0.0
442540240,12884439749,20,0,0.0,0.0,0.0,0.0,0.0,0.0
30237696,30243366,35,35,83.17857142857143,107.14285714285714,12.777531299998799,586.0,815.0,0.0
5761245141,30238025,10,0,0.0,0.0,0.0,0.0,0.0,0.0
8235449359,30237615,10,0,0.0,0.0,0.0,0.0,0.0,0.0
6634825854,30237697,30,0,0.0,0.0,0.0,0.0,0.0,0.0
442540240,6874436644,10,10,54.0,67.5,2.5,432.0,432.0,0.0
8655000700,30238026,15,0,0.0,0.0,0.0,0.0,0.0,0.0
8126691012,1311619488,5,0,0.0,0.0,0.0,0.0,0.0,0.0
30237613,12884439749,40,0,0.0,0.0,0.0,0.0,0.0,0.0
12884439748,11861295890,20,0,0.0,0.0,0.0,0.0,0.0,0.0
30247166,30238029,30,0,0.0,0.0,0.0,0.0,0.0,0.0
12884439746,cluster_301572459_301572957_71643542,15,15,79.51785714285715,136.66666666666666,6.236095644623235,913.0,923.0,7.0710678118654755
30238029,30237696,15,15,84.05357142857143,448.3333333333333,294.6278254943948,885.0,2699.0,1515.562161927602
30237696,30237617,40,40,49.142857142857146,95.625,61.919176149235064,688.0,879.375,491.62687515533565
30237613,5260292356,25,25,29.64285714285714,72.0,26.570660511172846,415.0,465.8,62.217039466692725
8173291489,3213093362,60,0,0.0,0.0,0.0,0.0,0.0,0.0
30237697,5761245141,20,20,82.42857142857142,113.75,27.24311839712921,885.0,959.0,128.17175976009693
30238027,30237772,30,30,71.44642857142857,210.83333333333334,149.31556813972512,770.0,1584.5,935.3742121026571
30238029,1311773884,5,5,104.33928571428571,310.0,0.0,1169.0,2175.0,0.0
1311619340,30237638,35,35,53.5,132.85714285714286,51.25964319431187,654.0,733.7142857142857,78.27007142984255
4823547657,359104405,25,0,0.0,0.0,0.0,0.0,0.0,0.0
6762205322,7005287334,20,0,0.0,0.0,0.0,0.0,0.0,0.0
7806252248,11370726443,30,30,60.07142857142857,106.66666666666667,29.1070819942883,841.0,890.3333333333334,110.31268688998962
7005287334,8197554957,5,5,58.13095238095238,105.0,0.0,799.0,799.0,0.0
8210106342,30247433,10,10,48.32142857142857,65.0,0.0,501.0,501.0,0.0
5375631705,9223593605,10,10,111.45833333333333,410.0,105.0,1181.0,2460.5,502.5
cluster_301572460_301572949_71643543,30237638,25,25,41.982142857142854,61.0,10.677078252031311,500.0,500.0,0.0
30238025,30237634,10,10,62.5,287.5,222.5,707.0,2399.5,1692.5
30247433,442540300,20,20,88.46428571428572,238.75,21.614520582238228,967.0,1027.0,0.0
3213093362,6762205335,5,0,0.0,0.0,0.0,0.0,0.0,0.0
1311619488,5375631705,15,0,0.0,0.0,0.0,0.0,0.0,0.0
11861295890,30237615,15,0,0.0,0.0,0.0,0.0,0.0,0.0
8235449359,30238025,15,0,0.0,0.0,0.0,0.0,0.0,0.0
30243367,6634825854,30,30,59.785714285714285,275.8333333333333,135.50573993582543,837.0,1587.0,771.5315936499295
30247167,30243322,25,25,79.76190476190476,121.0,19.339079605813716,357.0,540.2,91.60000000000001
4222882539,30238025,30,30,104.14285714285715,363.3333333333333,118.76681167546579,1064.0,1845.8333333333333,476.5848706042701
30238025,cluster_301572306_301572951_71643537,5,5,89.39285714285714,150.0,0.0,512.0,512.0,0.0
12884439748,12884439746,25,0,0.0,0.0,0.0,0.0,0.0,0.0
30247431,4823547657,15,15,68.92857142857143,130.0,53.38539126015655,806.0,809.0,0.0
30237634,30237635,15,15,25.57142857142857,30.0,0.0,358.0,358.0,0.0
30238029,10896077231,5,0,0.0,0.0,0.0,0.0,0.0,0.0
30237617,9803583625,25,25,52.785714285714285,78.0,13.638181696985855,523.0,523.0,0.0
30238029,6874436644,30,30,53.625,75.83333333333333,13.969212178533509,429.0,429.0,0.0
30238026,7806252248,15,15,87.51785714285715,385.0,224.83327155917115,1049.0,2309.6666666666665,967.8516874443568
30237641,8173291489,30,30,45.404761904761905,167.5,8.539125638299666,617.0,617.0,0.0
30238027,30243322,5,5,65.90476190476191,105.0,0.0,424.0,424.0,0.0
30237613,30237634,100,100,38.357142857142854,108.5,98.18477478713285,459.0,810.3,770.8569971142507
30243370,442540240,10,0,0.0,0.0,0.0,0.0,0.0,0.0
8214234926,442540240,25,0,0.0,0.0,0.0,0.0,0.0,0.0
1362899971,5260292356,10,10,4.0,5.0,0.0,56.0,56.0,0.0
12953119988,30243367,35,0,0.0,0.0,0.0,0.0,0.0,0.0
30237617,12944467681,5,0,0.0,0.0,0.0,0.0,0.0,0.0
4222882539,12884439756,30,0,0.0,0.0,0.0,0.0,0.0,0.0
5260292356,cluster_301572460_301572949_71643543,10,10,60.10714285714286,112.5,37.5,729.0,790.5,61.5
6434214256,30237640,25,25,100.625,242.0,114.43775600735974,673.0,1496.2,804.2714467143539
30237615,9803583625,30,30,69.71428571428572,116.66666666666667,23.21398046197353,758.0,759.6666666666666,0.7453559924999299
30237616,30237635,15,15,50.42857142857144,135.0,4.08248290463863,471.0,627.6666666666666,110.78006238589245
9223593605,30237641,5,0,0.0,0.0,0.0,0.0,0.0,0.0
30247432,8235926364,20,0,0.0,0.0,0.0,0.0,0.0,0.0
12944467681,cluster_301572460_301572949_71643543,5,0,0.0,0.0,0.0,0.0,0.0,0.0
30238029,30237617,55,55,101.05357142857143,294.09090909090907,129.55901045501483,1123.0,1827.7272727272727,706.2108995978069
8197554957,6434214256,20,0,0.0,0.0,0.0,0.0,0.0,0.0
30237867,6874436644,20,20,93.625,176.25,42.334235554690245,749.0,749.0,0.0
30237638,30237639,35,35,37.07142857142857,123.57142857142857,28.121456692899326,345.0,345.0,0.0
30243322,12884439757,10,0,0.0,0.0,0.0,0.0,0.0,0.0
6634825854,11370726443,25,0,0.0,0.0,0.0,0.0,0.0,0.0
4897232218,8193762124,15,15,118.85714285714286,226.66666666666666,41.89935029992178,1356.0,1815.6666666666667,95.22371319978839
30247166,30247167,30,30,39.666666666666664,75.0,23.45207879911715,119.0,119.0,0.0
cluster_30237612_6670690974,1311619340,5,5,42.07142857142856,100.0,0.0,589.0,589.0,0.0
30237697,30238025,40,40,66.23214285714286,142.5,39.131189606246316,352.0,476.375,254.09640763891173
12884439746,30247089,15,15,38.92857142857142,58.333333333333336,4.714045207910317,545.0,545.0,0.0
5761245141,30237637,25,0,0.0,0.0,0.0,0.0,0.0,0.0
30247431,3236553576,10,0,0.0,0.0,0.0,0.0,0.0,0.0
12944467681,30237641,20,0,0.0,0.0,0.0,0.0,0.0,0.0
30237640,359104405,5,0,0.0,0.0,0.0,0.0,0.0,0.0
cluster_301572944_71643547_9803583623,6762205335,25,0,0.0,0.0,0.0,0.0,0.0,0.0
30237640,30237638,10,10,17.0,20.0,0.0,238.0,238.0,0.0
1812294093,30237641,35,35,56.67857142857143,137.14285714285714,26.029810226126568,761.0,880.1428571428571,197.07607564551495
359104405,8264714837,30,30,55.57142857142857,119.16666666666667,10.96078869830492,778.0,778.0,0.0
30237617,6762205335,15,0,0.0,0.0,0.0,0.0,0.0,0.0
cluster_301572399_301572961_71643538,9223593605,5,5,83.79761904761904,320.0,0.0,1087.0,1864.0,0.0
6634825854,30247431,20,0,0.0,0.0,0.0,0.0,0.0,0.0
30243366,30237613,10,10,57.92857142857142,85.0,5.0,811.0,811.0,0.0
1362899971,30237867,75,0,0.0,0.0,0.0,0.0,0.0,0.0
11370726443,11861295890,20,0,0.0,0.0,0.0,0.0,0.0,0.0
359104405,5761245141,15,15,57.07142857142858,145.0,53.07227776030219,791.0,889.0,138.59292911256333
cluster_301572459_301572957_71643542,30237698,5,5,61.375,70.0,0.0,491.0,721.0,0.0
30238025,cluster_301572399_301572961_71643538,25,25,100.82142857142857,225.0,55.49774770204643,631.0,862.0,149.9719973861787
30237634,30247434,45,45,83.78571428571428,207.22222222222223,50.503636343837826,1168.0,1422.0,271.91583665211965
cluster_301572399_301572961_71643538,8126691012,35,35,99.05357142857142,334.2857142857143,154.3055542799178,1327.0,2203.5714285714284,820.2405321686102
12953119988,11861295890,10,0,0.0,0.0,0.0,0.0,0.0,0.0
4173395797,442540270,25,25,102.69642857142857,252.0,99.77975746613137,1140.0,1553.6,414.69053521873394
11370726443,6855299029,5,0,0.0,0.0,0.0,0.0,0.0,0.0
30247434,3236553576,10,0,0.0,0.0,0.0,0.0,0.0,0.0
30237696,30247089,35,35,16.285714285714285,29.285714285714285,8.630747123996123,228.0,228.0,0.0
359104407,5260292356,10,10,19.80357142857143,35.0,5.0,182.0,182.0,0.0
12884439756,9042478734,30,30,34.91071428571429,78.33333333333333,19.50783318453271,395.0,395.0,0.0
30247089,7806252248,5,0,0.0,0.0,0.0,0.0,0.0,0.0
442540270,30237640,25,25,90.78571428571429,244.0,36.796738985948195,893.0,1138.0,165.62366980597912
4897232219,555187275,15,0,0.0,0.0,0.0,0.0,0.0,0.0
6874436644,1311773884,5,0,0.0,0.0,0.0,0.0,0.0,0.0
cluster_30237612_6670690974,30238026,25,25,66.64285714285714,138.0,53.34791467339656,928.0,1049.6,144.8579994339284
9042478734,30247433,15,0,0.0,0.0,0.0,0.0,0.0,0.0
5260601900,8197554957,30,30,33.23809523809524,93.33333333333333,36.93086634360056,464.0,473.5,9.5
8173291489,8193762124,5,0,0.0,0.0,0.0,0.0,0.0,0.0
30243366,4823547657,35,35,41.89285714285714,127.85714285714286,114.16958385468094,435.0,689.8571428571429,407.7069776099457
6434214256,4897232218,5,0,0.0,0.0,0.0,0.0,0.0,0.0
442540270,1311619340,30,30,23.553571428571427,65.0,10.408329997330663,236.0,245.5,9.5
9803583625,30237616,15,0,0.0,0.0,0.0,0.0,0.0,0.0
5375631705,4897232218,15,0,0.0,0.0,0.0,0.0,0.0,0.0
30238027,6762205322,5,5,39.214285714285715,205.0,0.0,482.0,482.0,0.0
30237639,12884439757,35,0,0.0,0.0,0.0,0.0,0.0,0.0
8235926364,30237772,15,0,0.0,0.0,0.0,0.0,0.0,0.0
30238029,442540300,35,35,109.71428571428571,394.2857142857143,139.9343869571065,1149.0,1834.142857142857,397.7847330875722
30237617,6985826711,15,15,81.71428571428571,173.33333333333334,31.710495984067414,767.0,893.0,125.14258534434498
8097436674,30237637,20,0,0.0,0.0,0.0,0.0,0.0,0.0
10896077231,6985826711,5,5,93.32142857142857,290.0,0.0,722.0,801.0,0.0
1311619340,30237640,20,20,82.94642857142858,310.0,137.15866724345202,894.0,1973.0,787.7248885239059
5375631705,8126691012,5,5,126.71428571428572,305.0,0.0,1421.0,1650.0,0.0
1311770053,6762205324,25,25,55.226190476190474,152.0,21.354156504062622,409.0,409.0,0.0
30247166,30237641,25,25,83.71428571428572,129.0,40.17461885320133,474.0,716.4,166.82877449648785
12884439746,30237772,20,20,30.64285714285714,111.25,55.15602868227552,429.0,910.75,554.5711744221836
11861295890,9042478734,5,0,0.0,0.0,0.0,0.0,0.0,0.0
30247167,12944467681,30,0,0.0,0.0,0.0,0.0,0.0,0.0
5375631705,8214234926,5,5,69.25,225.0,0.0,761.0,764.0,0.0
1311619368,9042478734,25,0,0.0,0.0,0.0,0.0,0.0,0.0
2989836087,6874436644,20,20,53.95833333333333,150.0,26.22022120425379,430.0,430.0,0.0
8193762124,4222882539,5,0,0.0,0.0,0.0,0.0,0.0,0.0
12953119985,30237867,10,0,0.0,0.0,0.0,0.0,0.0,0.0
30237633,6855299029,35,0,0.0,0.0,0.0,0.0,0.0,0.0
30237696,cluster_301572459_301572957_71643542,10,10,91.625,155.0,5.0,733.0,959.0,226.0
12884439746,1311773884,15,15,3.642857142857143,61.666666666666664,2.357022603955158,51.0,51.0,0.0
442540240,9803583625,5,5,51.625,135.0,0.0,413.0,413.0,0.0
30237617,8224714481,25,0,0.0,0.0,0.0,0.0,0.0,0.0
30247433,3213093362,10,10,75.94642857142858,157.5,2.5,887.0,947.0,0.0
1311619340,9223593605,30,30,21.583333333333336,117.5,26.41811247357893,216.0,233.0,0.0
30247167,8193762124,15,15,52.07142857142857,126.66666666666667,14.337208778404378,413.0,489.3333333333333,107.95163526114625
30247434,8126691012,30,0,0.0,0.0,0.0,0.0,0.0,0.0
30237697,12884439748,5,5,48.964285714285715,70.0,0.0,600.0,600.0,0.0
5761245141,30237633,15,0,0.0,0.0,0.0,0.0,0.0,0.0
8173291489,30237697,25,0,0.0,0.0,0.0,0.0,0.0,0.0
3213093362,30237633,10,0,0.0,0.0,0.0,0.0,0.0,0.0
8235449359,8210106342,15,0,0.0,0.0,0.0,0.0,0.0,0.0
8214234926,4222882539,5,0,0.0,0.0,0.0,0.0,0.0,0.0
30238029,6434214256,20,0,0.0,0.0,0.0,0.0,0.0,0.0
30247432,12884439757,5,0,0.0,0.0,0.0,0.0,0.0,0.0
cluster_301572306_301572951_71643537,30237698,35,35,64.16071428571428,105.0,14.39245834257849,725.0,758.0,80.83316151184488
1311773884,8210106342,10,0,0.0,0.0,0.0,0.0,0.0,0.0
9042478734,30237639,30,0,0.0,0.0,0.0,0.0,0.0,0.0
30237639,442540300,5,5,42.160714285714285,80.0,0.0,495.0,495.0,0.0
30237613,8235449359,30,0,0.0,0.0,0.0,0.0,0.0,0.0
555187275,cluster_301572460_301572949_71643543,15,0,0.0,0.0,0.0,0.0,0.0,0.0
6634825854,5375631705,35,0,0.0,0.0,0.0,0.0,0.0,0.0
30237615,30247089,45,45,55.5,96.66666666666667,38.58612300930075,694.0,907.7777777777778,322.10618600351097
30238026,4823547657,15,15,54.625,198.33333333333334,152.77070690707984,437.0,1186.0,901.5146513876891
30238027,4897232218,5,0,0.0,0.0,0.0,0.0,0.0,0.0
8224714481,30237638,45,45,112.98214285714286,321.6666666666667,54.97474167490214,883.0,1227.2222222222222,740.6268782858924
11370726443,5260601900,30,0,0.0,0.0,0.0,0.0,0.0,0.0
6762205324,1362899971,30,0,0.0,0.0,0.0,0.0,0.0,0.0
30237638,8173291489,10,10,20.261904761904763,82.5,2.5,265.0,265.0,0.0
11861295890,6985826711,5,0,0.0,0.0,0.0,0.0,0.0,0.0
12944467681,10896077231,45,0,0.0,0.0,0.0,0.0,0.0,0.0
8235449359,cluster_301572460_301572949_71643543,30,0,0.0,0.0,0.0,0.0,0.0,0.0
8097436674,4222882539,20,0,0.0,0.0,0.0,0.0,0.0,0.0
30247167,30237634,25,25,99.73214285714286,215.0,83.84509526501833,827.0,1462.4,413.47870561856024
12884439756,9803583625,5,5,55.76785714285714,95.0,0.0,555.0,555.0,0.0
12953119988,cluster_301572944_71643547_9803583623,10,0,0.0,0.0,0.0,0.0,0.0,0.0
3236553576,6634825854,25,25,119.95238095238095,321.0,57.91372894228103,1103.0,1495.2,399.5889888372801
442540240,5260292356,15,15,98.14285714285714,235.0,70.71067811865476,1080.0,1542.0,323.87137364494976
7806252248,12953119988,40,40,66.89285714285715,98.125,7.473912964438374,845.0,848.0,0.0
9042478734,5260601900,5,0,0.0,0.0,0.0,0.0,0.0,0.0
30237697,30243322,40,40,108.76190476190476,183.125,36.566506190775186,589.0,769.125,168.01371781792105
30237772,8235926364,15,0,0.0,0.0,0.0,0.0,0.0,0.0
12944467681,4173395797,25,0,0.0,0.0,0.0,0.0,0.0,0.0
1311770053,5761245141,15,15,66.89285714285714,150.0,4.08248290463863,720.0,720.6666666666666,0.4714045207910317
359104405,5260292356,20,20,23.357142857142858,37.5,2.5,327.0,327.0,0.0
30247167,30237867,5,0,0.0,0.0,0.0,0.0,0.0,0.0
1812294093,7005287334,25,0,0.0,0.0,0.0,0.0,0.0,0.0
cluster_301572459_301572957_71643542,cluster_301572944_71643547_9803583623,10,10,29.25,42.5,7.5,234.0,234.0,0.0
9042478734,30237615,35,0,0.0,0.0,0.0,0.0,0.0,0.0
359104407,30247167,20,20,81.41071428571428,160.0,48.605555238058955,782.0,869.25,98.12587579227001
8655000700,30243322,5,0,0.0,0.0,0.0,0.0,0.0,0.0
30237616,12884439748,25,25,59.785714285714285,96.0,11.575836902790225,602.0,793.8,96.1819109812235
6855299029,30237698,10,10,58.714285714285715,60.0,0.0,738.0,738.0,0.0
12953119988,cluster_301572399_301572961_71643538,30,0,0.0,0.0,0.0,0.0,0.0,0.0
30247433,5260292356,10,10,76.51785714285714,122.5,32.5,895.0,1073.5,178.5
6434214256,12884439757,25,0,0.0,0.0,0.0,0.0,0.0,0.0
11370726443,30237638,5,0,0.0,0.0,0.0,0.0,0.0,0.0
